4.291740112304687500e+02 1.905292053222656250e+02 1.264032287597656108e+02 3.672639465332031250e+01 -5.022238492965696022e-01 1.203446984291076660e-01 6.996359825134279564e-01 6.225685477256772682e-01 1.201859831809997559e+00 5.792912840843202904e-01 4.683895111083984375e-01 7.099550406085413101e-01 -1.488306522369384766e-01 2.415655295001428726e-01 -6.172201633453369141e-01 -8.587856928454797867e-01 6.867441509897466156e-01 7.200826384002522174e-01 7.152908996155356025e-01 6.677915106228464737e-01 1.351083929797997518e+00 1.035901181605731747e+00 5.821668243408203836e+01 5.074853515625000000e+01 3.388728228183416036e+02 2.204272223735408716e+02 1.880237052333889665e+02 1.204779722082995477e+02 1.140176465773329681e+02 1.221240974779314143e+02 7.391043581751898728e+01 2.371919853410372070e+03 2.011062363287077005e+03 1.233373607686270361e+03 5.865896087998944495e+02 6.202956117313478899e+02 3.738678283691406250e+02 2.849446105957031250e+02 1.660670853416783777e+00 2.661696224271674627e+00 2.719491509545069352e+00 2.076711766515989765e+00 2.404316926350869021e+00 2.024404946957723439e+00 1.556015435849325002e+00 1.314449906349182129e+00 2.173235599194661916e+00 -2.492168903350830078e+00 -2.960558414459228516e+00 1.087177276611328347e+00 1.589401125907897949e+00 6.229790449142454944e-01 3.562306761741638184e-01 3.499746024608611505e-01 1.989081978797913264e+00 1.766611456871032715e+00 -6.409463882446289062e-01
6.235042724609375000e+02 2.720115051269531250e+02 1.778811645507812500e+02 4.892552185058593750e+01 -3.832353353500367321e-01 -8.662232458591464512e-01 -3.628522753715517357e-01 -4.829879105091097191e-01 2.038305997848499640e-02 5.033709704875947155e-01 -2.215961009263992310e+00 2.514977637921468556e+00 1.335235182438985646e+00 -1.552246659994125366e+00 -2.731989115476608276e+00 -1.179742455482482910e+00 2.248855823933394671e+00 2.659972787626182722e+00 1.383659917091329072e+00 1.625652796620752349e+00 2.732065152264262498e+00 1.282643596326532576e+00 1.226286239624023580e+02 1.713276672363281534e+02 1.072611384158010878e+03 7.583245735942017518e+02 7.054741188651687480e+02 2.387908218094006827e+02 3.293582630996984904e+02 2.287347401098057276e+02 1.188945634243483767e+02 2.564901483479125091e+03 1.659392327336473500e+03 1.356637852255977805e+03 1.198213624605334189e+03 2.697535285438372625e+02 1.288516693115234375e+02 1.147541275024414062e+02 2.616903137685835823e+00 3.135090928655480003e+00 9.365837380577870519e-01 9.379484806736702041e-01 1.827250764281996842e+00 -3.129982531070709229e+00 -9.140215218067168079e-01 6.382251381874085583e-01 1.817967593669891357e+00 -2.528870105743408203e+00 -3.129090964794158936e-01 -1.149399518966675027e+00 -7.661641836166382946e-01 9.118566513061523438e-01 -3.021040201187133789e+00 -1.962701201438904919e+00 -8.119074702262879528e-01 6.011124253273009144e-01 -9.705015420913696289e-01
1.820029754638671875e+02 1.303357696533203125e+02 8.063956451416015625e+01 5.255514907836914773e+01 3.247228860855100763e+00 2.037592891603706935e+00 3.086453080177305353e+00 -1.209635969251394050e+00 -1.607757806777954102e-01 1.048860188573598640e+00 2.919097229838371277e+00 1.032569408416748047e-01 7.672317028045654297e-01 -2.815840288996696472e+00 -2.151865527033805847e+00 6.639747619628906250e-01 4.366420033851572846e+00 2.040207535459551469e+00 3.180383169041800961e+00 3.064665676912207370e+00 2.157863317749535437e+00 1.241358199593623368e+00 1.316655120849609375e+02 3.504697799682617188e+01 1.079383784790079744e+03 8.113036245064178047e+02 2.946548164825104550e+02 4.451222504743339528e+02 2.424348114661786155e+02 1.485799354974351729e+02 8.604975395874207322e+01 2.872505876575068214e+03 1.216590953318298034e+03 1.265029989812695931e+03 1.140245129595838307e+03 4.882835873858908826e+01 3.998508834838867188e+01 3.911456680297851562e+01 1.278851899677334814e+00 2.048449252824494415e+00 3.351850895680696496e+00 2.845772542755658829e+00 4.051050080485246063e+00 -2.041605774556295216e+00 1.322482302784919739e+00 -2.144862715397970021e+00 -2.808837477360860646e+00 2.711807966232299805e+00 -2.072892636060714722e-01 2.080166816711424449e+00 -1.167062044143676536e+00 -1.413960099220275879e+00 -2.634368181228637695e+00 -7.017784714698791504e-01 -3.195922672748566229e-01 -1.529771566390991211e+00 1.912864089012146662e+00
6.766027221679687500e+02 8.883049774169921875e+01 7.805895996093751421e+01 3.423407363891601562e+01 -3.101563416421412867e-01 1.516683399677277500e+00 -3.049124218523500685e-01 1.826839741319418620e+00 5.243919789791252895e-03 -1.821595821529627512e+00 -1.174395143985748291e+00 7.582208514213562012e-01 -5.105369118973612785e-01 1.932615995407104492e+00 6.638582320883870125e-01 -1.268757763318717480e+00 1.214660821167021565e+00 1.695649549401865741e+00 5.946591657492209526e-01 2.659388656471143531e+00 6.638789430357620036e-01 2.219900357898010324e+00 1.859763641357421875e+02 3.051172637939452770e+01 7.195548504688614457e+02 3.151703005852326669e+02 4.458593717092357451e+02 1.595641407568181194e+02 2.240514822767811154e+02 3.990121163211633615e+01 1.260542862053064539e+02 2.211412365814062468e+03 9.517207621717385564e+02 1.587837745115380358e+03 8.159443435872468626e+02 6.371261762582288384e+02 8.317933959960937500e+02 3.481137466430664062e+01 3.489930755209273983e+00 3.167820978411906019e+00 2.509602790774284831e+00 2.284913792315955927e+00 3.087776531770677124e+00 2.992622141038076222e+00 -2.116168022155761719e+00 2.234401289616720021e+00 -2.780026254244148731e+00 -5.030925869941711426e-01 6.713025569915771484e-01 -3.544855713844298206e-01 -4.432922974228851315e-02 2.932885885238647461e+00 -8.469458222389222302e-01 -4.031620919704436146e-01 -2.834794759750371540e+00 2.787470579147338867e+00 -1.393380403518676758e+00
3.506184387207031250e+02 1.652667694091796875e+02 1.391537475585937500e+02 4.017649841308593750e+01 -2.070204257965087891e+00 -2.643950223922728160e+00 1.417525410652160645e+00 -5.737459659576404913e-01 3.487729668617248535e+00 4.061475634574888360e+00 -2.935643617306844533e+00 -2.719058338795797169e+00 6.911262273788452148e-01 2.165852785110473633e-01 -2.656415462493896484e+00 -2.873000741004943848e+00 3.592178881616447939e+00 3.792591598940756370e+00 1.577033212083845726e+00 6.132647196116648436e-01 4.384153436038666030e+00 4.974908801984258666e+00 7.180514526367187500e+01 4.568633651733398438e+01 2.384403869864869705e+02 7.631783903002897205e+02 8.842678673669666978e+02 2.034171019527107376e+02 9.769460924976647220e+01 4.791989232912893613e+02 5.798046971781272987e+02 6.523273947837516289e+02 9.340295981678518729e+02 1.119015187469666671e+03 2.834387380523024831e+02 6.935879363354979432e+01 1.066998519897460938e+02 9.609324645996093750e+01 6.388982700657508396e-01 8.710843259068277167e-01 3.100817257257951987e+00 3.582335936289517964e+00 2.049674028291764039e+00 6.013796329498291016e-01 -2.746162056922912598e+00 -2.962747335433959961e+00 -8.974659442901611328e-02 1.670716047286987305e+00 -1.676825642585754395e+00 -3.641517162322998047e-01 1.706052541732787864e+00 -8.325712084770202637e-01 -1.131361126899719238e+00 -2.595396518707278943e+00 -2.030670404434204102e+00 1.069336414337158203e+00 2.660311460494994562e-01
7.000544433593750000e+02 3.641507263183594318e+02 1.114534378051757812e+02 3.171587371826171520e+01 1.503177881240840286e-01 -4.422845840454103783e-01 8.989502489566800758e-01 -5.926023721694944069e-01 7.486324608325960472e-01 1.341234833002090454e+00 -2.930895034466878712e+00 -2.870275084172384084e+00 -2.047695461903707326e+00 6.061995029449462891e-02 8.831995725631713867e-01 8.225796222686767578e-01 2.934747202143503930e+00 2.904151289465651598e+00 2.236329191957282969e+00 5.956948462716619153e-01 1.157796202441533806e+00 1.573387464113599865e+00 1.081908645629882670e+02 4.542541122436523438e+01 5.940581333184119330e+02 1.024284081605326946e+03 5.774231894437500614e+02 3.108032121269755521e+02 1.594214232205013957e+02 1.551970717161592006e+02 1.027931591138045349e+02 3.085000935855226089e+03 2.095148228243802350e+03 1.583228932388756220e+03 7.212155846862825683e+02 1.539974336699959281e+02 8.746593475341796875e+01 5.376229858398436789e+01 1.903704531182559334e+00 2.337549921584487933e+00 1.122466925003576144e+00 1.467597026103937274e+00 1.992341181378581849e+00 2.284344196319580078e+00 -1.067946076393127441e+00 -1.128566026687622070e+00 -1.951145648956298828e+00 1.409501552581787109e+00 -1.942788720130920410e+00 1.217863202095031516e+00 1.067545413970947488e+00 -9.828590750694273792e-01 -1.044422507286071777e+00 1.390777826309204102e+00 -5.119310021400450550e-01 -8.748426437377929688e-01 7.219688296318054199e-01
2.504904022216796875e+02 2.055679016113281534e+02 1.089395217895507812e+02 3.041600608825683594e+01 6.160204410552978516e-01 -4.275893932208418846e-01 4.769662022590637207e-02 -1.043609834276139736e+00 -5.683238208293914795e-01 4.752860134467482567e-01 -3.005576102063059807e+00 1.290615351870656013e+00 -3.060000626370310783e+00 -1.986993853245870412e+00 -5.442452430725097656e-02 1.932569328938619435e+00 3.068056206964034693e+00 1.359603131681883514e+00 3.060372330447337585e+00 2.244385452420047944e+00 5.709238076733084144e-01 1.990156025474477230e+00 2.967482376098632812e+01 4.629044342041015625e+01 4.711584231427293616e+02 4.780352214069529850e+02 2.131365096594126669e+02 1.763173906227158341e+02 3.023942435076477864e+02 5.968150411022472213e+01 9.925686667751297421e+01 9.015065055375827114e+02 1.018668450208685158e+03 6.278688478847860779e+02 5.383723245540882090e+02 1.328358932209777379e+02 7.742272186279296875e+01 6.386333465576172586e+01 1.767179358181060866e+00 9.372537440064454550e-01 2.685215355378271163e+00 2.082236415745954083e+00 2.850065247485759734e+00 -3.329863231629133224e-01 2.672589778900146484e+00 -1.623601675033569336e+00 2.727014303207397461e+00 2.548054046928882599e-02 3.031056642532348633e+00 -4.119961261749267578e-01 -1.028016567230224609e+00 2.400941848754882812e+00 1.435457944869995117e+00 -1.375473022460937500e+00 1.046498492360115329e-01 3.584668636322021484e-01 -1.288103818893432395e+00
1.252644577026367188e+02 1.086217041015625000e+02 8.193040466308595171e+01 5.380424118041992188e+01 -1.634916663169861728e+00 -1.337079644203186257e+00 -1.124282002449035867e+00 2.978370189666754708e-01 5.106346607208258614e-01 2.127976417541503906e-01 -2.225362047553062439e+00 1.123393669724464417e+00 2.717485204339027405e+00 -2.934429589902059377e+00 -1.340338055287496388e+00 1.594091534614562988e+00 2.761374429192831048e+00 1.746366316704349941e+00 2.940873315332086513e+00 2.949505705700486313e+00 1.434313026916140377e+00 1.608232152727316899e+00 1.706556243896484375e+02 6.645504760742187500e+01 2.379720376595729761e+02 3.043448979501411031e+02 1.884988087466958575e+02 1.925841446352253001e+02 1.912157381467372375e+02 1.048581702844784900e+02 9.831314377705950847e+01 4.963962276306584158e+02 8.941625997540633080e+02 6.881729547346398022e+02 5.269526551850336773e+02 9.561009701139838057e+01 7.617783355712890625e+01 4.890331649780272727e+01 1.647351526680683520e+00 1.569585391816513020e+00 3.888710836735671528e+00 3.124102388195603375e+00 3.842078092665973887e+00 -2.212844789028170500e-02 2.203233599662780762e+00 -1.145522117614746094e+00 -2.739613652229309082e+00 -1.914067119359970093e-01 2.033955335617065430e+00 2.761794328689575750e-01 1.911096096038819248e+00 -1.926173210144042969e+00 -4.720094799995422918e-01 4.758460223674772505e-01 -2.982178628444672741e-01 -1.692782640457153043e-01 -1.293249964714050515e+00
4.281242980957030682e+02 3.701567382812500568e+02 1.152052993774414062e+02 3.616600418090820312e+01 -9.119348973035814598e-01 -1.204361721873283830e+00 -1.900189667940139771e-01 -2.924268245697023705e-01 7.219159305095674828e-01 1.014342755079269853e+00 2.652972862124443054e+00 -1.339320961629049123e+00 -2.599882249032155812e+00 2.290891483426094055e+00 1.030330196022987366e+00 -1.260561287403106689e+00 2.805332469439024035e+00 1.801185108580609429e+00 2.606817008647512424e+00 2.309479862774761028e+00 1.258071112282712845e+00 1.617994432648388825e+00 1.126232528686523438e+02 6.088865661621093039e+01 4.657353157269713506e+02 8.642547095774316404e+02 4.042614478881257014e+02 2.501536687490900874e+02 3.847863059261903800e+02 1.486756443687114029e+02 1.079189027875177231e+02 1.507858553095536536e+03 2.076301065353915419e+03 1.372153781858167122e+03 6.408249964509732308e+02 6.236247330077713258e+01 4.461312866210936789e+01 3.784391403198242188e+01 1.420919095084595574e+00 6.281672849637651712e-01 2.376083188201031149e+00 2.404052922774583489e+00 3.135690629654289019e+00 5.780549049377441406e-01 -2.074917957186698914e+00 1.917375866566793263e+00 -3.105248153209686279e+00 2.809601783752441406e+00 1.566289216279983521e-01 1.508278399705886841e-01 1.062762737274170144e+00 2.840912640094757635e-01 -7.840431332588194691e-01 2.293343067169188565e+00 3.230412960052489790e+00 2.231546878814697266e+00 -9.503119438886642456e-02
2.921969299316406250e+02 2.350383758544921875e+02 1.480522460937500000e+02 3.072204017639160156e+01 1.139367654919624551e+00 2.561106234788895764e-01 -1.802099272608756797e+00 -8.832570314407350853e-01 -2.941466927528381348e+00 -2.058209896087646484e+00 -2.242074072360992432e+00 4.497081041336059570e-01 1.605570673942565918e+00 2.691782176494598389e+00 -2.435540560876027882e+00 1.155862569808959961e+00 2.514966162601487198e+00 5.175229757046422296e-01 2.413590474244004191e+00 2.832990340485384895e+00 3.818911560826667273e+00 2.360560581014283787e+00 1.434145050048828125e+02 2.272944831848144176e+01 3.672125602366490398e+02 5.753942390223095344e+02 1.247685029481149286e+02 2.444289083526932131e+02 4.051336614860937857e+02 3.879223301465080453e+02 1.813350021145151629e+02 1.023781906152830402e+03 1.488516978781232410e+03 8.298083405047254928e+02 3.993779992146127711e+02 1.948474229058912499e+02 2.022397613525390625e+02 4.601603698730468750e+01 2.934839391247264562e+00 1.192359341422173147e+00 3.060392548676149183e+00 6.749240398013430786e-01 2.474839520443376184e+00 1.027845025062561035e+00 -3.013266209756032765e+00 5.781369209289550781e-01 -5.777256488800048828e-01 -1.447026371955871582e+00 7.950477004051208496e-01 -2.109888046979903897e-01 -1.350356459617614968e+00 2.489915132522583008e+00 -8.756756782531738281e-01 1.469195038080215732e-01 -1.707668304443359653e-01 -2.474871397018432617e+00 -8.153524398803712048e-01
